preview_thumb,token_id,edition_size,Tier,Series,background_hex,name_final,Character,Character_Variant,Style,Colorway,Frame,slug,title_en,description_en,alt_text_en,myth_scene,meaning_line,caption_300,symbols,display_order,qc_status,qc_notes,ready_for_export,listing_status,Rarity,symbols,cid_Poster_Image,image_cid,Pantheon,Masters,Previews,cid_Poster_Image,external_url,image_filename,animation_filename,animation_cid,taxonomy_tags,token_range,collection_path,marketplace,standard,price_native,currency,operator_filter,chain,royalty_bps,fee_recipient,contract_address,contract_factory,Renders,Thumbnails,cid_Previews,cid_Renders,cid_Thumbnails,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,license_url,license_attr_value,schema_version,operator_policy_note,unlockable_notes,unlockable_flag,unlockable_type,unlockable_cid,unlockable_cid,unlockable_bytes,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,export_batch_id,last_qc_at,last_modified,opensea_permalink,json_preview_url,status_json,category_id,subcategory_id,alt_text_en_auto,hook_line,attributes_json,json_will_emit,missing_fields,warnings,checksum_ok,image_width,image_height,image_checksum,animation_width,animation_height,animation_duration_s,image_mime,image_bytes,animation_mime,animation_bytes
,,,,Gods And Goddesses,,The Ourea,The Ourea,,,,,,,,Round canvas portrait of The Ourea,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/The Ourea,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""The Ourea""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Paean,Paean,,,,,,,,Round canvas portrait of Paean,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Paean,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Paean""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Pan,Pan,,,,,,,,Round canvas portrait of Pan,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Pan,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Pan""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Persephone,Persephone,,,,,,,,Round canvas portrait of Persephone,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Persephone,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Persephone""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Philotes,Philotes,,,,,,,,Round canvas portrait of Philotes,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Philotes,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Philotes""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Phobos,Phobos,,,,,,,,Round canvas portrait of Phobos,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Phobos,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Phobos""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Pontus,Pontus,,,,,,,,Round canvas portrait of Pontus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Pontus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Pontus""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Tartarus,Tartarus,,,,,,,,Round canvas portrait of Tartarus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Tartarus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Tartarus""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Thanatos,Thanatos,,,,,,,,Round canvas portrait of Thanatos,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Thanatos,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Thanatos""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,The-Erinnyes,The-Erinnyes,,,,,,,,Round canvas portrait of The-Erinnyes,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/The-Erinnyes,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""The-Erinnyes""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,the Moirai / The-Fates,the Moirai / The-Fates,,,,,,,,Round canvas portrait of the Moirai / The-Fates,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/the Moirai / The-Fates,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""the Moirai / The-Fates""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,The-Graces / Charites,The-Graces / Charites,,,,,,,,Round canvas portrait of The-Graces / Charites,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/The-Graces / Charites,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""The-Graces / Charites""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,The-Muses,The-Muses,,,,,,,,Round canvas portrait of The-Muses,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/The-Muses,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""The-Muses""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Tyche,Tyche,,,,,,,,Round canvas portrait of Tyche,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Tyche,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Tyche""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Typhon / Typhoeus,Typhon / Typhoeus,,,,,,,,Round canvas portrait of Typhon / Typhoeus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Typhon / Typhoeus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Typhon / Typhoeus""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Uranus,Uranus,,,,,,,,Round canvas portrait of Uranus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Uranus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Uranus""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Zelus,Zelus,,,,,,,,Round canvas portrait of Zelus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Zelus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Zelus""}]",,,,,,,,,,,,,,
